Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.131-65.54.95.68-56140-80-6,192.168.3.131,56140,65.54.95.68,80,6,26/01/2011 03:53:17 오전,3737047,56,126,669.0,173236.0,669.0,0.0,11.946428571428571,89.39888541970599,1460.0,0.0,1374.888888888889,313.08994802700954,46535.40616427891,48.701554997836524,20646.668508287294,258446.7664317194,3477036.0,0.0,247843.0,4506.236363636364,13398.743993048218,86730.0,225.0,3737047.0,29896.375999999997,315359.14055370074,3526428.0,0.0,0,0,0,0,1120,2544,14.985093845488162,33.716461152348366,0.0,1460.0,950.3005464480872,685.8818037650244,470433.8487359634,0,1,0,0,0,0,0,0,2.0,955.521978021978,11.946428571428571,1374.888888888889,0,0,0,0,0,0,56,669,126,173236,-1,6296,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56141-80-6,192.168.3.131,56141,65.54.95.75,80,6,26/01/2011 03:53:18 오전,4344187,6,7,2057.0,501.0,686.0,0.0,342.8333333333333,375.55527777767503,167.0,0.0,71.57142857142857,89.26525479874975,588.832847204782,2.9925046965059288,362015.5833333334,1056768.8564129174,3708572.0,71.0,623292.0,124658.4,97450.31462391489,216196.0,196.0,4344187.0,724031.1666666666,1566875.3411759874,3910106.0,1275.0,0,0,0,0,120,164,1.3811560137719672,1.6113486827339616,0.0,686.0,182.71428571428572,281.02844875739714,78976.989010989,0,1,0,0,0,0,0,0,1.0,196.76923076923077,342.8333333333333,71.57142857142857,0,0,0,0,0,0,6,2057,7,501,-1,6296,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.140-56132-80-6,192.168.3.131,56132,65.54.95.140,80,6,26/01/2011 03:53:19 오전,3871827,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165520050353489,3871827.0,0.0,3871827.0,3871827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.25827600251767446,0.25827600251767446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.140-56127-80-6,192.168.3.131,56127,65.54.95.140,80,6,26/01/2011 03:53:19 오전,3874348,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162158897445455,3874348.0,0.0,3874348.0,3874348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.25810794487227273,0.25810794487227273,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.140-56128-80-6,192.168.3.131,56128,65.54.95.140,80,6,26/01/2011 03:53:19 오전,3873556,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163214369432119,3873556.0,0.0,3873556.0,3873556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.25816071847160593,0.25816071847160593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16071,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.216-56133-80-6,192.168.3.131,56133,65.54.95.216,80,6,26/01/2011 03:53:19 오전,3870471,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167329764258665,3870471.0,0.0,3870471.0,3870471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.25836648821293323,0.25836648821293323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56140-80-6,192.168.3.131,56140,65.54.95.68,80,6,26/01/2011 03:53:21 오전,1870396,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069292278212742,1870396.0,0.0,1870396.0,1870396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.534646139106371,0.534646139106371,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56110-80-6,192.168.3.131,56110,65.54.95.68,80,6,26/01/2011 03:53:14 오전,8873232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22539701430098977,8873232.0,0.0,8873232.0,8873232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.11269850715049488,0.11269850715049488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56139-80-6,192.168.3.131,56139,65.54.95.75,80,6,26/01/2011 03:53:21 오전,1875313,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0664886341640036,1875313.0,0.0,1875313.0,1875313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.5332443170820018,0.5332443170820018,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.39-56060-80-6,192.168.3.131,56060,65.54.95.39,80,6,26/01/2011 03:53:21 오전,1871375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0687328835749115,1871375.0,0.0,1871375.0,1871375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.5343664417874557,0.5343664417874557,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56112-80-6,192.168.3.131,56112,65.54.95.68,80,6,26/01/2011 03:53:14 오전,8874241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22537138669098575,8874241.0,0.0,8874241.0,8874241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.11268569334549287,0.11268569334549287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56111-80-6,192.168.3.131,56111,65.54.95.75,80,6,26/01/2011 03:53:14 오전,8876781,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253068989761041,8876781.0,0.0,8876781.0,8876781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.11265344948805205,0.11265344948805205,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16201,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56113-80-6,192.168.3.131,56113,65.54.95.75,80,6,26/01/2011 03:53:14 오전,8875985,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22532710454107346,8875985.0,0.0,8875985.0,8875985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.11266355227053673,0.11266355227053673,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56141-80-6,192.168.3.131,56141,65.54.95.75,80,6,26/01/2011 03:53:22 오전,877244,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2798674029118464,877244.0,0.0,877244.0,877244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.1399337014559232,1.1399337014559232,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16299,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.129-58388-80-6,192.168.3.131,58388,208.82.236.129,80,6,26/01/2011 03:53:19 오전,6304953,2,7,619.0,3624.0,619.0,0.0,309.5,437.6990975544729,1460.0,0.0,517.7142857142857,693.1353197093417,672.962986401326,1.4274491816195933,788119.125,2139129.6052897936,6080668.0,1.0,6080668.0,6080668.0,0.0,6080668.0,6080668.0,6304953.0,1050825.5,2537956.8888462037,6231254.0,1.0,0,0,0,0,40,164,0.3172109292487985,1.1102382523707948,0.0,1460.0,424.3,609.3413657384503,371296.89999999997,0,1,0,0,0,0,0,0,3.0,471.44444444444446,309.5,517.7142857142857,0,0,0,0,0,0,2,619,7,3624,-1,4999,1,0,49710.0,0.0,49710.0,49710.0,6080668.0,0.0,6080668.0,6080668.0,No Label
192.168.3.131-208.82.236.129-58388-80-6,192.168.3.131,58388,208.82.236.129,80,6,26/01/2011 03:53:25 오전,1622,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0456226880394,1622.0,0.0,1622.0,1622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,616.5228113440197,616.5228113440197,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-66.235.139.121-56126-80-6,192.168.3.131,56126,66.235.139.121,80,6,26/01/2011 03:53:15 오전,11226453,4,8,0.0,2036.0,0.0,0.0,0.0,0.0,882.0,0.0,254.5,363.63639610389464,181.3573708454487,1.068903953902448,1020586.6363636364,3041508.56883124,1.0179919E7,60.0,1.1195294E7,3731764.6666666665,5587351.307710688,1.0179919E7,322016.0,824455.0,117779.28571428571,187391.54508916553,488437.0,1930.0,0,0,0,0,80,184,0.3563013179674827,0.7126026359349654,0.0,882.0,156.6153846153846,306.17438888688326,93742.75641025642,0,1,0,0,0,0,0,0,2.0,169.66666666666666,0.0,254.5,0,0,0,0,0,0,4,0,8,2036,-1,10599,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-66.235.139.121-56126-80-6,66.235.139.121,80,192.168.3.131,56126,6,26/01/2011 03:53:26 오전,3148,3,2,577.0,0.0,577.0,0.0,192.33333333333331,333.1311053224141,0.0,0.0,0.0,0.0,183290.97839898348,1588.3100381194408,787.0,610.906430369387,1546.0,50.0,2380.0,1190.0,503.4600282048218,1546.0,834.0,2364.0,2364.0,0.0,2364.0,2364.0,0,0,0,0,60,40,952.9860228716645,635.3240152477763,0.0,577.0,96.16666666666667,235.55926359764896,55488.16666666667,0,0,0,0,1,0,0,0,0.0,115.4,192.33333333333334,0.0,0,0,0,0,0,0,3,577,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-207.46.148.38-56163-80-6,192.168.3.131,56163,207.46.148.38,80,6,26/01/2011 03:53:27 오전,43600,2,3,645.0,573.0,645.0,0.0,322.5,456.08387386532314,573.0,0.0,191.0,330.82170424565555,27935.77981651376,114.6788990825688,10900.0,12837.146126248883,27891.0,34.0,1970.0,1970.0,0.0,1970.0,1970.0,43600.0,21800.0,11448.058787410204,29895.0,13705.0,0,0,0,0,40,80,45.87155963302752,68.80733944954129,0.0,645.0,203.0,315.30937188735766,99420.0,0,1,0,0,0,0,0,0,1.0,243.6,322.5,191.0,0,0,0,0,0,0,2,645,3,573,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-207.46.148.38-56163-80-6,192.168.3.131,56163,207.46.148.38,80,6,26/01/2011 03:53:27 오전,215,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9302.32558139535,215.0,0.0,215.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4651.162790697675,4651.162790697675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,63667,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-12.129.210.71-56167-80-6,192.168.3.131,56167,12.129.210.71,80,6,26/01/2011 03:53:27 오전,93752,2,4,884.0,2185.0,884.0,0.0,442.0,625.0823945689081,1460.0,0.0,546.25,698.4909328927135,32735.3016468982,63.99863469579316,18750.4,25191.031267099803,47654.0,56.0,253.0,253.0,0.0,253.0,253.0,93752.0,31250.666666666664,26418.797594389744,47963.0,793.0,0,0,0,0,40,96,21.33287823193105,42.6657564638621,0.0,1460.0,438.42857142857144,590.6414188949889,348857.28571428574,0,1,0,0,0,0,0,0,2.0,511.5,442.0,546.25,0,0,0,0,0,0,2,884,4,2185,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-12.129.210.71-56167-80-6,192.168.3.131,56167,12.129.210.71,80,6,26/01/2011 03:53:27 오전,155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12903.225806451614,155.0,0.0,155.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6451.612903225807,6451.612903225807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.129-58410-80-6,192.168.3.131,58410,208.82.236.129,80,6,26/01/2011 03:53:29 오전,107345,2,5,592.0,2448.0,592.0,0.0,296.0,418.60721446243616,1460.0,0.0,489.6,690.8695969573419,28319.90311612092,65.21030322791002,17890.833333333332,27314.73135446634,56453.0,1.0,390.0,390.0,0.0,390.0,390.0,107345.0,26836.249999999996,30675.800205536612,56920.0,1.0,0,0,0,0,40,124,18.63151520797429,46.57878801993572,0.0,1460.0,380.0,573.5862122271968,329001.14285714284,0,1,0,0,0,0,0,0,2.0,434.2857142857143,296.0,489.6,0,0,0,0,0,0,2,592,5,2448,-1,4972,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.129-58410-80-6,192.168.3.131,58410,208.82.236.129,80,6,26/01/2011 03:53:29 오전,722,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.083102493075,722.0,0.0,722.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1385.0415512465374,1385.0415512465374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.130-58389-80-6,192.168.3.131,58389,208.82.236.130,80,6,26/01/2011 03:53:19 오전,10188948,3,8,443.0,6511.0,443.0,0.0,147.66666666666669,255.76616925100421,1460.0,0.0,813.8750000000001,724.815333624464,682.5042192775937,1.0796011521503497,1018894.7999999998,3160777.842205997,1.0014284E7,1.0,1.008599E7,5042995.0,7030464.326276181,1.0014284E7,71706.0,1.0188948E7,1455564.0000000002,3805372.621282836,1.0085168E7,1.0,0,0,0,0,60,184,0.29443667785918626,0.7851644742911633,0.0,1460.0,579.5,683.7760797751902,467549.7272727272,0,1,0,0,0,0,0,0,2.0,632.1818181818181,147.66666666666666,813.875,0,0,0,0,0,0,3,443,8,6511,-1,4823,1,0,51028.0,0.0,51028.0,51028.0,1.0014284E7,0.0,1.0014284E7,1.0014284E7,No Label
192.168.3.131-208.82.236.130-58389-80-6,192.168.3.131,58389,208.82.236.130,80,6,26/01/2011 03:53:29 오전,569,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514.9384885764503,569.0,0.0,569.0,569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1757.4692442882251,1757.4692442882251,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-204.9.163.166-58381-80-6,192.168.3.131,58381,204.9.163.166,80,6,26/01/2011 03:53:18 오전,11500330,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17390805307325963,1.150033E7,0.0,1.150033E7,1.150033E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.08695402653662981,0.08695402653662981,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16370,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56160-80-6,192.168.3.131,56160,65.54.95.68,80,6,26/01/2011 03:53:26 오전,3704210,3,5,710.0,168.0,710.0,0.0,236.66666666666669,409.9186911246343,168.0,0.0,33.6,75.13188404399294,237.02759832730868,2.1597047683581656,529172.8571428572,1302157.1486651716,3477564.0,70.0,214425.0,107212.5,151181.55113802743,214114.0,311.0,3704210.0,926052.5,1834475.7684531205,3677753.0,834.0,0,0,0,0,60,124,0.809889288134312,1.3498154802238536,0.0,710.0,97.55555555555556,236.29172177158003,55833.77777777778,0,1,0,0,0,0,0,0,1.0,109.75,236.66666666666666,33.6,0,0,0,0,0,0,3,710,5,168,-1,6296,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.140-56165-80-6,192.168.3.131,56165,65.54.95.140,80,6,26/01/2011 03:53:27 오전,4015680,14,33,950.0,42392.0,950.0,0.0,67.85714285714285,253.89817981680318,1460.0,0.0,1284.6060606060605,479.65104108312033,10793.190692485457,11.704119850187267,87297.39130434782,582910.5860644677,3954784.0,1.0,48767.0,3751.3076923076924,4914.985713519681,15126.0,751.0,4015680.0,125490.0,698782.0568521001,3954811.0,1.0,0,0,0,0,280,684,3.486333572396207,8.21778627779106,0.0,1460.0,902.9583333333333,708.3932060636686,501820.93439716316,0,1,0,0,0,0,0,0,2.0,922.1702127659574,67.85714285714286,1284.6060606060605,0,0,0,0,0,0,14,950,33,42392,-1,4106,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.216-56166-80-6,192.168.3.131,56166,65.54.95.216,80,6,26/01/2011 03:53:27 오전,3959917,8,17,530.0,18113.0,530.0,0.0,66.25,187.3832970144351,1460.0,0.0,1065.4705882352941,643.815784759804,4707.926959075153,6.313263636586322,164996.54166666666,797072.6438200341,3907085.0,1.0,39234.0,5604.857142857143,6216.996499612211,14558.0,218.0,3959917.0,247494.8125,975908.8873564799,3907108.0,1.0,0,0,0,0,160,364,2.020244363707623,4.293019272878699,0.0,1460.0,717.0384615384615,716.7705619384341,513760.0384615385,0,1,0,0,0,0,0,0,2.0,745.72,66.25,1065.4705882352941,0,0,0,0,0,0,8,530,17,18113,-1,6296,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-72.14.213.105-57838-80-6,72.14.213.105,80,192.168.3.131,57838,6,26/01/2011 03:53:22 오전,8905444,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.336872591641697,4452722.0,6296996.604286999,8905371.0,73.0,0,0,0,0,0,8905444.0,4452722.0,6296996.604286999,8905371.0,73.0,0,0,0,0,0,60,0.0,0.336872591641697,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,16334,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-204.9.163.166-58411-80-6,192.168.3.131,58411,204.9.163.166,80,6,26/01/2011 03:53:29 오전,2152549,3,5,299.0,218.0,299.0,0.0,99.66666666666666,172.6277304876981,218.0,0.0,43.6,97.49256381899083,240.1803629092764,3.7165239908592094,307507.0,662811.4374382808,1801893.0,60.0,275786.0,137893.0,194717.40854890196,275579.0,207.0,2152549.0,538137.25,976189.4465472621,2001496.0,1277.0,0,0,0,0,60,124,1.3936964965722034,2.3228274942870057,0.0,299.0,57.44444444444444,115.77252600586108,13403.27777777778,0,1,0,0,0,0,0,0,1.0,64.625,99.66666666666667,43.6,0,0,0,0,0,0,3,299,5,218,-1,14,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.140-56165-80-6,192.168.3.131,56165,65.54.95.140,80,6,26/01/2011 03:53:31 오전,1874254,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0670912266960615,1874254.0,0.0,1874254.0,1874254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.5335456133480307,0.5335456133480307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.216-56166-80-6,192.168.3.131,56166,65.54.95.216,80,6,26/01/2011 03:53:31 오전,1871920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068421727424249,1871920.0,0.0,1871920.0,1871920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.5342108637121245,0.5342108637121245,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56160-80-6,192.168.3.131,56160,65.54.95.68,80,6,26/01/2011 03:53:30 오전,2872842,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961747287181126,2872842.0,0.0,2872842.0,2872842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.3480873643590563,0.3480873643590563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.68-56174-80-6,192.168.3.131,56174,65.54.95.68,80,6,26/01/2011 03:53:29 오전,3718754,54,123,669.0,173235.0,669.0,0.0,12.38888888888889,91.03936877344148,1460.0,0.0,1408.4146341463418,263.24139413732996,46764.05053950866,47.59658745913281,21129.284090909092,257422.64354578772,3411075.0,1.0,295348.0,5572.603773584906,27276.414992795813,198728.0,22.0,3718754.0,30481.590163934427,326673.34761263005,3609065.0,1.0,0,0,0,0,1080,2484,14.520992784142216,33.0755946749906,0.0,1460.0,976.988764044944,684.7249106487002,468848.2032628705,0,1,0,0,0,0,0,0,2.0,982.5084745762712,12.38888888888889,1408.4146341463415,0,0,0,0,0,0,54,669,123,173235,-1,6296,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.129-58416-80-6,192.168.3.131,58416,208.82.236.129,80,6,26/01/2011 03:53:31 오전,3270804,2,5,623.0,2788.0,623.0,0.0,311.5,440.5275246792191,1460.0,0.0,557.6,764.9501944571293,1042.8628557382222,2.1401465816967327,545134.0,1270023.705308212,3136617.0,2.0,3136617.0,3136617.0,0.0,3136617.0,3136617.0,3270804.0,817701.0000000001,1601916.0773117922,3220323.0,2.0,0,0,0,0,40,124,0.6114704519133521,1.5286761297833804,0.0,1460.0,426.37500000000006,635.7164546511957,404135.41071428574,0,1,0,0,0,0,0,0,2.0,487.2857142857143,311.5,557.6,0,0,0,0,0,0,2,623,5,2788,-1,5003,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-208.82.236.129-58416-80-6,192.168.3.131,58416,208.82.236.129,80,6,26/01/2011 03:53:34 오전,1988,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0362173038228,1988.0,0.0,1988.0,1988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,503.0181086519114,503.0181086519114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.131-65.54.95.75-56175-80-6,192.168.3.131,56175,65.54.95.75,80,6,26/01/2011 03:53:30 오전,4395752,6,7,2057.0,501.0,686.0,0.0,342.8333333333333,375.55527777767503,167.0,0.0,71.57142857142857,89.26525479874975,581.9254589430888,2.9574006904848136,366312.6666666666,1077271.5807059926,3777982.0,62.0,605049.0,121009.8,100328.5883469911,214409.0,319.0,4395752.0,732625.3333333333,1596539.6136202405,3979331.0,1029.0,0,0,0,0,120,164,1.3649541648391448,1.5924465256456688,0.0,686.0,182.71428571428572,281.02844875739714,78976.989010989,0,1,0,0,0,0,0,0,1.0,196.76923076923077,342.8333333333333,71.57142857142857,0,0,0,0,0,0,6,2057,7,501,-1,6296,3,0,0,0,0,0,0,0,0,0,No Label
